Check,ID,Name,Type,Rarity
[ ],569,The Silver Fox Foxy,INT,4
[ ],570,Monkey D. Luffy - Davy Back Fight: Afro,STR,3
[ ],571,Monkey D. Luffy - Davy Back Fight: Combat,STR,4
[ ],572,Usopp - Davy Back Fight: Cornerman,DEX,4
[ ],573,Tony Tony Chopper - Davy Back Fight: Mask,PSY,3
[ ],574,Aokiji,INT,4
[ ],575,Aokiji - Ice Man,INT,5
[ ],576,Nami - Tea Time,INT,4
[ ],577,Monkey D. Luffy - Voyage Log: Straw Hat Pirates,STR,5
[ ],578,Monkey D. Luffy - Voyage Dream: Pirate King,STR,6
[ ],579,Roronoa Zoro - Voyage Log: Straw Hat Pirates,QCK,4
[ ],580,Roronoa Zoro - Voyage Dream: Master Swordsman,QCK,5
[ ],581,Genbou ,STR,3
[ ],582,Kamakiri,QCK,3
[ ],583,Raki,INT,4
[ ],584,Aisa,PSY,3
[ ],585,Nojiko,PSY,3
[ ],586,Nojiko - Nami's Sister,PSY,4
[ ],587,Crocus,INT,3
[ ],588,Crocus - Twin Cape Lighthouse Keeper,INT,4
[ ],589,Koza,QCK,3
[ ],590,Koza - Rebel Leader,QCK,4
[ ],591,Crimson Hime Turtle,STR,6
[ ],592,Azure Hime Turtle,QCK,6
[ ],593,Jade Hime Turtle,DEX,6
[ ],594,Amber Hime Turtle,PSY,6
[ ],595,Onyx Hime Turtle,INT,6
[ ],596,Tony Tony Chopper - Voyage Log: Straw Hat Pirates,STR,4
[ ],597,Tony Tony Chopper - Voyage Dream: Great Doctor,STR,5
[ ],598,Buggy - Pirate Apprentice,INT,3
[ ],599,Buggy - Roger Pirates,INT,4
[ ],600,Shanks - Pirate Apprentice,PSY,3
[ ],601,Shanks - Roger Pirates,PSY,4
[ ],602,"Eneru - 200,000,000 Volt Amaru",QCK,4
[ ],603,"Eneru, Lightning Incarnate - 200,000,000 Volt Amaru",QCK,5
[ ],604,Sanji  - Voyage Log: Straw Hat Pirates,DEX,4
[ ],605,Sanji  - Voyage Dream: All Blue,DEX,5
[ ],606,Pirate Zeff,DEX,3
[ ],607,Red-Leg Zeff - Cook Pirates Captain,DEX,4
[ ],608,Gangster Patty,STR,3
[ ],609,Gangster Carne,QCK,3
[ ],610,Hiking Bear,INT,2
[ ],611,Purinpurin,PSY,2
[ ],612,Brook - Voyage Log: Straw Hat Pirates,DEX,4
[ ],613,Brook - Voyage Dream: Promised Meeting,DEX,5
[ ],614,Zambai,PSY,3
[ ],615,Demolisher Axeman,STR,3
[ ],616,Demolisher Spearman,STR,3
[ ],617,Demolisher Cannoneer,STR,3
[ ],618,Street Punk: Brawler - Red Bounty Hunter,STR,3
[ ],619,Street Punk: Brawler - Green Bounty Hunter,DEX,3
[ ],620,Street Punk: Blade - Blue Bounty Hunter,QCK,3
[ ],621,Street Punk: Blade - Red Bounty Hunter,STR,3
[ ],622,Street Punk: Bullet - Green Bounty Hunter,DEX,3
[ ],623,Street Punk: Bullet - Yellow Bounty Hunter,PSY,3
[ ],624,Street Punk: Nails - Yellow Bounty Hunter,PSY,3
[ ],625,Street Punk: Nails - Black Bounty Hunter,INT,3
[ ],626,Street Punk: Gatling - Black Bounty Hunter,INT,3
[ ],627,Street Punk: Gatling - Blue Bounty Hunter,QCK,3
[ ],628,Tilestone,STR,3
[ ],629,Franky - Franky Family,INT,3
[ ],630,Kaku - Cipher Pol No. 9,QCK,3
[ ],631,Kaku: Six Powers - Cipher Pol No. 9,QCK,4
[ ],632,Rob Lucci - Cipher Pol No. 9,STR,3
[ ],633,Rob Lucci: Six Powers - Cipher Pol No. 9,STR,4
[ ],634,Camie,QCK,3
[ ],635,Camie - Takoyaki Shop Clerk,QCK,4
[ ],636,Pappagu,INT,3
[ ],637,Hatchan - Takoyaki Shop Manager,PSY,3
[ ],638,Doma,QCK,4
[ ],639,Bohemian Knight Doma,QCK,5
[ ],640,DeCalvan Brothers,DEX,4
[ ],641,DeCalvan Brothers - Brothers' Bond,DEX,5
[ ],642,Squard,PSY,4
[ ],643,Maelstrom Spider Squard,PSY,5
[ ],644,Whitey Bay,INT,4
[ ],645,Ice Witch Whitey Bay,INT,5
[ ],646,Little Oars Jr.,STR,4
[ ],647,Little Oars Jr. - Charging!,STR,5
[ ],648,Marco - Whitebeard 1st Div. Commander,QCK,5
[ ],649,Marco the Phoenix - Whitebeard 1st Div. Commander,QCK,6
[ ],650,Nami - Voyage Log: Straw Hat Pirates,INT,4
[ ],651,Nami - Voyage Dream: World Map,INT,5
[ ],652,Iron Mask Duval,DEX,3
[ ],653,Duval - Flying Fish Riders Leader,DEX,4
[ ],654,Duval - Rosy Life Riders Leader,DEX,5
[ ],655,Arlong the Pirate,STR,3
[ ],656,Arlong - Sun Pirates,STR,4
[ ],657,Kuroobi - Sun Pirates,STR,3
[ ],658,Choo - Sun Pirates,INT,3
[ ],659,Monkey D. Luffy - Swim Ring,QCK,4
[ ],660,Usopp - Voyage Log: Straw Hat Pirates,QCK,4
[ ],661,Usopp - Voyage Dream: Brave Sea Warrior,QCK,5
[ ],662,Nami - On Vacation,PSY,4
[ ],663,Nefeltari Vivi - Princess of Alabasta Kingdom,PSY,3
[ ],664,Nefeltari Vivi - Sand-Sand Band Sub-Leader,PSY,4
[ ],665,Koza - Alabasta Citizen,QCK,3
[ ],666,Koza - Sand-Sand Band Leader,QCK,4
[ ],667,Nefeltari Cobra - King of Alabasta Kingdom,PSY,3
[ ],668,Sabo,PSY,5
[ ],669,Sabo - Revolutionary Army,PSY,6
[ ],670,Koala,DEX,4
[ ],671,Koala - Revolutionary Army,DEX,5
[ ],672,Hack,STR,4
[ ],673,Hack - Revolutionary Army,STR,5
[ ],674,Emporio Ivankov - New Kama Karate Master,INT,4
[ ],675,Emporio Ivankov - Revolutionary Army,INT,5
[ ],676,Inazuma,QCK,4
[ ],677,Inazuma - Revolutionary Army,QCK,5
[ ],678,Nico Robin - Voyage Log: Straw Hat Pirates,PSY,4
[ ],679,Nico Robin - Voyage Dream: 100-Year Void,PSY,5
[ ],680,Ice Cream-Loving Nami,DEX,4
[ ],681,Ice Cream-Loving Nami - Lemon Ice Cream,DEX,5
[ ],682,Ice Cream-Loving Robin,PSY,4
[ ],683,Ice Cream-Loving Robin - Chocolate Ice Cream,PSY,5
[ ],684,Ice Cream-Loving Perona,INT,4
[ ],685,Ice Cream-Loving Perona - Strawberry Ice Cream,INT,5
[ ],686,Vivi on Break,QCK,4
[ ],687,Calgara,STR,3
[ ],688,Calgara - Great Shandia Warrior,STR,4
[ ],689,Mont Blanc Noland,INT,3
[ ],690,Mont Blanc Noland - Lvneel Kingdom Explorer,INT,4
[ ],691,Naginata Corporal - Navy HQ,DEX,2
[ ],692,Rifle Corporal - Navy HQ,QCK,2
[ ],693,Saber Corporal - Navy HQ,PSY,2
[ ],694,Bazooka Corporal - Navy HQ,STR,2
[ ],695,Knuckle Corporal - Navy HQ,INT,2
[ ],696,Naginata Major - Navy HQ,DEX,3
[ ],697,Rifle Major - Navy HQ,QCK,3
[ ],698,Saber Major - Navy HQ,PSY,3
[ ],699,Bazooka Major - Navy HQ,STR,3
[ ],700,Knuckle Major - Navy HQ,INT,3
[ ],701,Oimo,PSY,3
[ ],702,Kashii,INT,3
[ ],703,Watchdog Unit of the Law,QCK,3
[ ],704,Righteous Juror,STR,3
[ ],705,Three-Headed Baskerville,DEX,3
[ ],706,Blueno - Cipher Pol No. 9,STR,3
[ ],707,Blueno: Six Powers - Cipher Pol No. 9,STR,4
[ ],708,Nico Robin - Devil Child,PSY,3
[ ],709,Nico Robin - Straw Hat Pirate,PSY,4
[ ],710,Franky - Voyage Log: Straw Hat Pirates,PSY,4
[ ],711,Franky - Voyage Dream: Ship of the Seven Seas,PSY,5
[ ],712,Ganfor,QCK,3
[ ],713,Ganfor - Sky Knight,QCK,4
[ ],714,Pierre,DEX,3
[ ],715,Conis,PSY,3
[ ],716,Conis - Skypiea Girl,PSY,4
[ ],717,Dracule Mihawk - Warlord of the Sea,INT,5
[ ],718,Hawk Eyes Mihawk - World's Strongest Swordsman,INT,6
[ ],719,Sir Crocodile: Logia - Warlord of the Sea,DEX,5
[ ],720,Sir Crocodile: Logia - Ex-Warlord of the Sea,DEX,6
[ ],721,Jerry,STR,3
[ ],722,Jerry - Cipher Pol No. 6,STR,4
[ ],723,T-Bone,PSY,3
[ ],724,Ship Cutter T-Bone - Marine Captain,PSY,4
[ ],725,Nefeltari Vivi - Voyage Log: Princess of Alabasta,QCK,4
[ ],726,Nefeltari Vivi - Voyage Dream: Queen of the Pirates,QCK,5
[ ],727,Monkey D. Luffy - Gum-Gum Gatling,DEX,4
[ ],728,Kalifa - Cipher Pol No. 9,DEX,3
[ ],729,Kalifa: Six Powers - Cipher Pol No. 9,DEX,4
[ ],730,Jabra - Cipher Pol No. 9,INT,3
[ ],731,Jabra: Six Powers - Cipher Pol No. 9,INT,4
[ ],732,Fukuro - Cipher Pol No. 9,STR,3
[ ],733,Fukuro: Six Powers - Cipher Pol No. 9,STR,4
[ ],734,Kumadori - Cipher Pol No. 9,PSY,3
[ ],735,Kumadori: Six Powers - Cipher Pol No. 9,PSY,4
[ ],736,"Kaku: Beastman - Ox-Ox Fruit, Model: Giraffe",STR,4
[ ],737,"Lucci: Beastman - Cat-Cat Fruit, Model: Leopard",QCK,4
[ ],738,Spandam,INT,4
[ ],739,Franky - Straw Hat Pirates,INT,4
[ ],740,Nero,QCK,3
[ ],741,Nero - Cipher Pol No. 9,QCK,4
[ ],742,Wanze,DEX,3
[ ],743,Wanze - Cipher Pol No. 7,DEX,4
[ ],744,Free Global Slot,,
[ ],745,Free Global Slot,,
[ ],746,Megalo & Shirahoshi,QCK,4
[ ],747,Rob Lucci - CP9 Dark Justice,STR,5
[ ],748,Rob Lucci - CP9's Strongest,STR,6
[ ],749,Kaku - CP9 Dark Justice,DEX,4
[ ],750,Kaku - CP9's Strongest,DEX,5
[ ],751,Kalifa - CP9 Dark Justice,QCK,4
[ ],752,Kalifa - CP9's Strongest,QCK,5
[ ],753,Jabra - CP9 Dark Justice,QCK,4
[ ],754,Jabra - CP9's Strongest,QCK,5
[ ],755,Blueno - CP9 Dark Justice,INT,4
[ ],756,Blueno - CP9's Strongest,INT,5
[ ],757,Fukuro - CP9 Dark Justice,PSY,4
[ ],758,Fukuro - CP9's Strongest,PSY,5
[ ],759,Kumadori - CP9 Dark Justice,STR,4
[ ],760,Kumadori - CP9's Strongest,STR,5
[ ],761,Monkey D. Luffy - Halloween Monster,DEX,4
[ ],762,Usopp - Lying Wolf,PSY,4
[ ],763,Franky - Frankenstein,STR,4
[ ],764,Nami - Jackie 'o Lantern,QCK,4
[ ],765,Tony Tony Chopper - Lil' Vampire,INT,4
[ ],766,Roronoa Zoro - Jack the Ripper,QCK,4
[ ],767,Nico Robin - Devil Girl,DEX,4
[ ],768,Sanji - Ghost Knight,PSY,4
[ ],769,Brook - Cowardly Skeleton,INT,4
[ ],770,Dalmatian - Marine Vice Admiral,STR,4
[ ],771,Momonga - Marine Vice Admiral,PSY,4
[ ],772,Onigumo - Marine Vice Admiral,DEX,4
[ ],773,Shu,INT,3
[ ],774,Berry Good,QCK,3
[ ],775,Strawberry - Marine Vice Admiral,PSY,3
[ ],776,Lucky Roux,PSY,3
[ ],777,Lucky Roux - Red-Hair Pirates,PSY,4
[ ],778,Rebecca - Imprisoned Swordswoman,QCK,4
[ ],779,Rebecca - Coliseum Sword Fighter,QCK,5
[ ],780,Urouge - Fallen Monk Pirate Captain,STR,4
[ ],781,Mad Monk Urouge - Fallen Monk Pirate Captain,STR,5
[ ],782,Tashigi - Flower of Justice,INT,4
[ ],783,Tashigi - Navy HQ Officer: Flower of Justice,INT,5
[ ],784,Mr. Genzo,STR,3
[ ],785,Genzo - Coco Village Sheriff,STR,4
[ ],786,Dr. Hiriluk,PSY,3
[ ],787,Dr. Hiriluk - Quack Doctor,PSY,4
[ ],788,Kuina,DEX,3
[ ],789,Kuina - Shimotsuki Village Swordfighter,DEX,4
[ ],790,"Onion, Pepper & Carrot",QCK,3
[ ],791,"Onion, Pepper & Carrot - Usopp Pirates",QCK,4
[ ],792,Iceburg,INT,3
[ ],793,Iceburg - Water 7 Mayor/Galley-La President,INT,4
[ ],794,Monkey D. Luffy - Star of Hope,INT,4
[ ],795,Nightmare Luffy - Warrior of Hope,INT,5
[ ],796,Breed,INT,3
[ ],797,Breed - Pet-Pet Fruit User,INT,4
[ ],798,Kung Fu Dugong - Sea Animal Pirates,PSY,4
[ ],799,Sea Lapahn - Sea Animal Pirates,QCK,3
[ ],800,Octopus Boxer - Sea Animal Pirates,STR,3
[ ],801,Free Global Slot,,
[ ],802,Free Global Slot,,
[ ],803,Hina - Navy HQ Captain,DEX,4
[ ],804,Black Cage Hina - Navy HQ Captain,DEX,5
[ ],805,Smoker - Navy HQ Captain,INT,4
[ ],806,Smoker the White Hunter - Navy HQ Captain,INT,5
[ ],807,Angel in White Nami - Wedding,PSY,3
[ ],808,Goddess in White Nami - Wedding,PSY,4
[ ],809,Lola - Thriller Bark Bride,STR,3
[ ],810,Loveseeking Lola - Thriller Bark Bride,STR,4
[ ],811,Risky Brothers,DEX,3
[ ],812,Cerberus,QCK,3
[ ],813,Taralan,INT,3
[ ],814,Bear Skin Rug,DEX,3
[ ],815,Gecko Moria - Thriller Bark Demon,INT,3
[ ],816,Gecko Moria - Thriller Bark Ruler,INT,4
[ ],817,Strong Soldier Zombie,STR,2
[ ],818,Speedy Soldier Zombie,QCK,2
[ ],819,Crafty Soldier Zombie,DEX,2
[ ],820,Hate-Filled Soldier Zombie,INT,2
[ ],821,Egotistical Soldier Zombie,PSY,2
[ ],822,Tricky Wild Zombie,DEX,3
[ ],823,Brainy Wild Zombie,INT,3
[ ],824,Heartful Wild Zombie,PSY,3
[ ],825,Powerful General Zombie,STR,3
[ ],826,Sneaky General Zombie,DEX,3
[ ],827,Blazing General Zombie,QCK,3
[ ],828,Trafalgar Law - Boy from Flevance,PSY,4
[ ],829,Trafalgar Law - Boy Driven by Destiny,PSY,5
[ ],830,Basil Hawkins - Hawkins Pirates Captain,DEX,4
[ ],831,Magician Basil Hawkins - Hawkins Pirates Captain,DEX,5
[ ],832,Wyper - Shandian Warrior,STR,4
[ ],833,Berserker Wyper - Shandian Warrior,STR,5
[ ],834,Mr. 7 and Ms. Father's Day,QCK,4
[ ],835,Tyrant Bartholomew Kuma,STR,4
[ ],836,Tyrant Bartholomew Kuma - Government Human Weapon,STR,5
[ ],837,Caesar Clown,DEX,4
[ ],838,Master Caesar,DEX,5
[ ],839,Vergo,INT,4
[ ],840,Vergo - Donquixote Pirates,INT,5
[ ],841,Monet,PSY,4
[ ],842,Monet - Donquixote Pirates,PSY,5
[ ],843,Baby 5,STR,4
[ ],844,Baby 5 - Donquixote Pirates,STR,5
[ ],845,Buffalo,QCK,4
[ ],846,Buffalo - Donquixote Pirates,QCK,5
[ ],847,Tom - Tom's Workers,DEX,3
[ ],848,Legendary Shipwright Tom - Tom's Workers,DEX,4
[ ],849,Cutty Flam - Tom's Workers,STR,3
[ ],850,Iceburg - Tom's Workers,QCK,3
[ ],851,Wapol of Tin,STR,3
[ ],852,Slimmed-Down Wapol,QCK,4
[ ],853,Robson,PSY,3
[ ],854,Chopper's Snow Day,DEX,4
[ ],855,Trafalgar Law - Holy Night Gentleman,DEX,4
[ ],856,Trafalgar Law - Holy Night Nobleman,DEX,5
[ ],857,Jewelry Bonney - Ravenous Spoiled Santa,PSY,4
[ ],858,Jewelry Bonney - Ravenous Greedy Santa,PSY,5
[ ],859,Coby - Navy Petty Officer,PSY,4
[ ],860,"Coby, Hero of the Battlefield - Navy Petty Officer",PSY,5
[ ],861,Lady Alvida - Beauty of the Sea,QCK,4
[ ],862,Lady Alvida - Beauty of her Age,QCK,5
[ ],863,Snowscape Nami,QCK,4
[ ],864,Boa Hancock - Kuja Pirates Captain,PSY,4
[ ],865,Empress Boa Hancock - Kuja Pirates Captain,PSY,5
[ ],866,Nico Robin - Cien Fleurs Wing: Flower,INT,4
[ ],867,Usopp - Pepper Sauce Star: Strike,DEX,4
[ ],868,Tony Tony Chopper - Heavy Gong: Beast,STR,4
[ ],869,Donquixote Doflamingo - Donquixote Pirates,QCK,5
[ ],870,Heavenly Demon Doflamingo,QCK,6
[ ],871,Sugar,QCK,4
[ ],872,Sugar - Donquixote Pirates,QCK,5
[ ],873,Senor Pink,PSY,4
[ ],874,Senor Pink - Donquixote Pirates,PSY,5
[ ],875,Trebol,INT,4
[ ],876,Trebol - Donquixote Pirates,INT,5
[ ],877,Giolla,DEX,4
[ ],878,Giolla - Donquixote Pirates,DEX,5
[ ],879,Lao G.,STR,4
[ ],880,Lao G. - Donquixote Pirates,STR,5
[ ],881,Scratchmen Apoo - On-Air Pirates Captain,QCK,4
[ ],882,Roar of the Sea Scratchmen Apoo - On-Air Pirates Captain,QCK,5
[ ],883,Dorry - Giant Warrior Pirates,INT,4
[ ],884,Dorry the Blue,INT,5
[ ],885,Jinbe - Warrior Shark,PSY,4
[ ],886,Mr. 1 - Assassin of the West Blue,STR,4
[ ],887,Buggy - Cheerful Performer,QCK,4
[ ],888,Horo Horo Ghost,PSY,2
[ ],889,Perona - Thriller Bark Demon,DEX,3
[ ],890,Perona - Giant Ghost Princess,DEX,4
[ ],891,Doctor Hogback - Thriller Bark Demon,INT,3
[ ],892,Absalom of the Graveyard - Thriller Bark Demon,STR,3
[ ],893,Oars - Special Zombie,STR,4
[ ],894,Gecko Moria - Shadows' Asgard,INT,5
[ ],895,Brook - Gentlemanly Skeleton,DEX,3
[ ],896,Brook - Straw Hat Pirates,DEX,4
[ ],897,Sir Crocodile - General of Sand,STR,4
[ ],898,Mr. 3 - Conniving Musician,QCK,4
[ ],899,Mr. 2 Bon Clay  - Uncertain Samurai,INT,4
[ ],900,Fresh Franky - Health Comes First!,DEX,4
[ ],901,Cyborg Franky,DEX,5
[ ],902,Broggy - Giant Warrior Pirates,PSY,4
[ ],903,Broggy the Red,PSY,5
[ ],904,Yokozuna,STR,4
[ ],905,Roronoa Zoro - Gloom Island Swordsman,STR,4
[ ],906,Roronoa Zoro - Master Swordsman Disciple,STR,5
[ ],907,Nico Robin - Tequila Wolf Prisoner,INT,4
[ ],908,Nico Robin - Flame of the Revolution,INT,5
[ ],909,Tony Tony Chopper - Birdie Kingdom Peace Broker,PSY,4
[ ],910,Chopper Mask - Defender of Peace,PSY,5
[ ],911,Sanji - Kamabakka Queendom Escapee,DEX,4
[ ],912,Sanji - Chef of Love,DEX,5
[ ],913,Brook - Demon King of Hungeria,QCK,4
[ ],914,Brook - Bone to Be Wild,QCK,5
[ ],915,Nico Robin - Bride of Ohara,QCK,4
[ ],916,Robin: Beauty and Genius - Wedding,QCK,5
[ ],917,Marguerite,QCK,3
[ ],918,Marguerite - Guardian Warrior,QCK,4
[ ],919,Aphelandra,QCK,3
[ ],920,Sweetpea,STR,3
[ ],921,Boa Hancock - Bride of Maiden Island,INT,4
[ ],922,Hancock: Empress of Love - Wedding,INT,5
[ ],923,Captain Kid of the South Blue,STR,4
[ ],924,Captain Kid - Kid Pirates Captain,STR,5
[ ],925,Security Chief Miss Sadie,QCK,4
[ ],926,Security Chief Miss Sadie - Jailer Beast Commander,QCK,5
[ ],927,Doberman - Navy Vice Admiral,INT,4
[ ],928,Hannyabal,DEX,3
[ ],929,Hannyabal - Impel Down Under-Warden,DEX,4
[ ],930,Saldeath,INT,3
[ ],931,Blugori,DEX,3
[ ],932,Pica,PSY,4
[ ],933,Pica - Donquixote Pirates,PSY,5
[ ],934,Knight of the Sea Jinbe,INT,5
[ ],935,Knight of the Sea Jinbe - Ex-Royal Seven Warlords of the Sea,INT,6
[ ],936,Monkey D. Luffy - Summit War Survivor,QCK,4
[ ],937,Monkey D. Luffy - Crew's Promise: <icon=common_font_3D2Y.png>,QCK,5
[ ],938,Nami - Weather Researcher,PSY,4
[ ],939,Nami - Weatheria Cat Burglar,PSY,5
[ ],940,Usopp - Bowin Islands Food Addict,DEX,4
[ ],941,Usopp - Hero Fighter of the Forest,DEX,5
[ ],942,Franky - Mech-Animal Fighting Cyborg,STR,4
[ ],943,Cyborg Franky - Baldimore's Sacred Beast,STR,5
[ ],944,Perona - Spiteful Bride of the Castle,PSY,4
[ ],945,Fancy Princess Perona - Wedding,PSY,5
[ ],946,Rakuyo - Whitebeard's Seventh Division Commander ,INT,4
[ ],947,Fossa - Whitebeard's Fifteenth Division Commander ,INT,4
[ ],948,Curiel - Whitebeard's Tenth Division Commander ,STR,4
[ ],949,Thatch - Whitebeard's Fourth Division Commander ,PSY,4
[ ],950,Fire Fist Ace,PSY,4
[ ],951,Fire Fist Ace - Whitebeard's Second Division Commander ,PSY,5
[ ],952,Ben Beckman,DEX,3
[ ],953,Ben Beckman - Red-Hair Pirates,DEX,4
[ ],954,Gyaro,QCK,3
[ ],955,Macro,PSY,3
[ ],956,Tansui,INT,3
[ ],957,Quick-Draw Gunman - Blue Bodyguard,QCK,3
[ ],958,Scheming Gunman - Black Bodyguard,INT,3
[ ],959,Technical Gunman - Green Bodyguard,DEX,3
[ ],960,Quick-Strike Gunman - Blue Bodyguard,QCK,3
[ ],961,Strong-Arm Gunman - Red Bodyguard,STR,3
[ ],962,Bold Gunman - Yellow Bodyguard,PSY,3
[ ],963,Saint Charlos,STR,6
[ ],964,Saint Roswald,DEX,6
[ ],965,Saint Shalria,QCK,6
[ ],966,Eustass Kid - Supernova,QCK,4
[ ],967,Trafalgar Law - Supernova,INT,4
[ ],968,Pacifista PX-1,DEX,4
[ ],969,Pacifista PX-2,PSY,4
[ ],970,Pacifista PX-3,QCK,4
[ ],971,Pacifista PX-4,STR,4
[ ],972,Pacifista PX-5,INT,4
[ ],973,Sentomaru,PSY,3
[ ],974,Sentomaru - Marine Science Unit Commander,PSY,4
[ ],975,Smoker - Wild Lone Wolf,DEX,4
[ ],976,Smoker - Isolated Lone Wolf,DEX,5
[ ],977,Kizaru,QCK,4
[ ],978,Kizaru: Man of Light,QCK,5
[ ],979,Izo - Whitebeard's Sixteenth Division Commander ,PSY,4
[ ],980,Blamenco - Whitebeard's Sixth Division Commander ,DEX,4
[ ],981,Namule - Whitebeard's Eighth Division Commander ,PSY,4
[ ],982,Vista - Whitebeard's Fifth Division Commander ,QCK,4
[ ],983,Flower Sword Vista - Whitebeard's Fifth Division Commander ,QCK,5
[ ],984,Paulie - Galley-La Company Dock One Foreman,PSY,4
[ ],985,Demalo Black & Chocolat - Impostor Straw Hat Pirates,STR,3
[ ],986,Cocoa & Stray Fox - Impostor Straw Hat Pirates,INT,3
[ ],987,Manjaro & Drip - Impostor Straw Hat Pirates,DEX,3
[ ],988,Mounblutain & Turco - Impostor Straw Hat Pirates,PSY,3
[ ],989,Impostor Straw Hat Pirates,STR,4
[ ],990,Machvise,INT,4
[ ],991,Machvise - Donquixote Pirates,INT,5
[ ],992,Gladius,QCK,4
[ ],993,Gladius - Donquixote Pirates,QCK,5
[ ],994,Violet,PSY,4
[ ],995,Violet - Donquixote Pirates,PSY,5
[ ],996,Dellinger,DEX,4
[ ],997,Dellinger - Donquixote Pirates,DEX,5
[ ],998,Diamante,STR,4
[ ],999,Diamante - Donquixote Pirates,STR,5
[ ],1000,Corazon - Donquixote Pirates,DEX,5
[ ],1001,Donquixote Rocinante,DEX,6
[ ],1002,Bepo - Heart Pirates,STR,3
[ ],1003,Bepo the Martial Artist - Heart Pirates,STR,4
[ ],1004,Shachi & Penguin - Heart Pirates,QCK,4
[ ],1005,Jean Bart,STR,3
[ ],1006,Jean Bart - Heart Pirates,STR,4
[ ],1007,Monet - Cold Blossom,QCK,4
[ ],1008,Monet - Frigid Blossom,QCK,5
[ ],1009,Free Global Slot,,
[ ],1010,Count Butler,INT,3
[ ],1011,Count Butler King's Power,INT,4
[ ],1012,President Heaby,QCK,3
[ ],1013,General Hotdog,DEX,3
[ ],1014,Tony Tony Chopper - Animal King,PSY,4
[ ],1015,Capone Bege - Firetank Pirate Captain,INT,4
[ ],1016,"Capone ""Gang"" Bege - Firetank Pirate Captain",INT,5
[ ],1017,Brownbeard,PSY,4
[ ],1018,Brownbeard - Alligator Centaur,PSY,5
[ ],1019,Peepley Lulu - Galley-La Company Dock One Foreman,DEX,4
[ ],1020,Sugar - Cherry Fruit,INT,4
[ ],1021,Sugar - Cherry Peach,INT,5
[ ],1022,Monkey D. Luffy - Road to the Pirate King,PSY,4
[ ],1023,Portgas D. Ace - Dreams of Pirate King,INT,4
[ ],1024,Don Chin Jao,INT,4
[ ],1025,Don Chin Jao - Kano Kingdom Gang,INT,5
[ ],1026,Blue Gilly,QCK,4
[ ],1027,Blue Gilly - Jiaokungdo Fighter,QCK,5
[ ],1028,Bobby and Kelly Funk,DEX,4
[ ],1029,Funk Brothers - Mogaro Kingdom Assassin,DEX,5
[ ],1030,Hajrudin,PSY,4
[ ],1031,Hajrudin - Pirate Mercenary,PSY,5
[ ],1032,Abdullah and Jeet,STR,4
[ ],1033,Abdullah and Jeet - Ex-Bounty Hunter,STR,5
[ ],1034,Bartolomeo,STR,5
[ ],1035,Man-Eating Bartolomeo,STR,6
[ ],1036,Emporio Ivankov - Queen of the Secret Garden,QCK,3
[ ],1037,Emporio Ivankov - Queen of the Miracle Garden,QCK,4
[ ],1038,Inazuma - Maiden of the Secret Garden,DEX,3
[ ],1039,Inazuma - Maiden Planning Change,DEX,4
[ ],1040,Jozu - Whitebeard's Third Division Commander ,STR,4
[ ],1041,Diamond Jozu - Whitebeard's Third Division Commander ,STR,5
[ ],1042,Killer - Kid Pirates,DEX,4
[ ],1043,Massacre Soldier Killer - Kid Pirates,DEX,5
[ ],1044,Trafalgar Law - Worst Generation,PSY,5
[ ],1045,Trafalgar Law - Warlord of the Sea,PSY,6
[ ],1046,Sabo - Dragon Claws,DEX,4
[ ],1047,Sabo - Revolutionary Army Chief of Staff,DEX,5
[ ],1048,Nico Olvia,PSY,3
[ ],1049,Nico Olvia - Ohara Archaeologist,PSY,4
[ ],1050,Jaguar D. Saul,PSY,3
[ ],1051,Jaguar D. Saul - Navy Vice Admiral,PSY,4
[ ],1052,Nico Robin - Girl from Ohara,QCK,3
[ ],1053,Hina - Graceful Honor Student,QCK,4
[ ],1054,Hina - Polite Honor Student,QCK,5
[ ],1055,Boa Sandersonia ,DEX,3
[ ],1056,Boa Sandersonia  - Kuja Pirates,DEX,4
[ ],1057,Boa Marigold,STR,3
[ ],1058,Boa Marigold - Kuja Pirates,STR,4
[ ],1059,Marguerite - Female Warrior,PSY,3
[ ],1060,Marguerite - Kuja Warrior,PSY,4
[ ],1061,Kikyo,QCK,4
[ ],1062,Gloriosa,INT,3
[ ],1063,Destructive Archer - Kuja Warrior,STR,3
[ ],1064,Sneaky Archer - Kuja Warrior,INT,3
[ ],1065,Wise Swordswoman - Kuja Warrior,INT,3
[ ],1066,Bright Swordswoman - Kuja Warrior,PSY,3
[ ],1067,Proficient Fighter - Kuja Warrior,DEX,3
[ ],1068,Nimble Fighter - Kuja Warrior,QCK,3
[ ],1069,Shuraiya Bascud,DEX,3
[ ],1070,Shuraiya Bascud - Pirate Executioner,DEX,4
[ ],1071,Gasparde,STR,3
[ ],1072,Gasparde - Gasparde Pirates,STR,4
[ ],1073,Needless,QCK,3
[ ],1074,Ricky,INT,4
[ ],1075,Ricky - Mystery Swordsman,INT,5
[ ],1076,Leo,QCK,4
[ ],1077,Leo - Tontatta Corps Leader,QCK,5
[ ],1078,Mansherry,PSY,4
[ ],1079,Mansherry - Tontatta Princess,PSY,5
[ ],1080,Kyros,DEX,4
[ ],1081,Kyros - Ex-Riku Royal Army Commander,DEX,5
[ ],1082,Don Sai,STR,4
